Time,Open,High,Low,Close,Volume,SMA_20,SMA_80,EMA_20,EMA_80,MACD,MACD_Signal,Ichi_Tenkan,Ichi_Kijun,Ichi_SenkouA,Ichi_SenkouB,Ichi_Lagging,SAR,Supertrend_Upper,Supertrend_Lower,ADX_Pos,ADX_Neg,ADX_Main,RSI_14,RSI_28,Stoch_K,Stoch_D,CCI,Williams,CMO,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,ATR,Keltner_Upper,Keltner_Middle,Keltner_Lower,Donchian_Upper,Donchian_Lower,Donchian_Middle,OBV,MFI,VWAP,FIB_236,FIB_382,FIB_500,FIB_618,Puntuacion
2023-08-02 09:45:00,29425.99,29458.15,29422.53,29453.52,310.86524,0.0037410469105221282,-0.0020742257631684797,0.0030449406718519195,-0.0004480127102734371,-0.0016078631881971802,-0.0009756257150202872,0.0016225564890035974,0.003639463126987868,0.010240626587246539,-0.0046486803614645,-0.009401989098333919,0.004532231197374396,0.005223872156265871,-0.006118841586065792,3.691200169385562,17.02327879265543,56.48636807303922,31.867478829297497,31.935007684219116,27.656746178273963,25.476452168991873,-78.85015590646655,-72.34325382172604,-36.26504234140501,0.0037410469105221282,0.009466756486303107,-0.0019846626652588496,0.002006090663245136,0.007489978141057592,0.0030449406718519195,-0.001400096797353753,0.008079509681695131,-0.0025429897682858094,0.0027682599567046607,-0.3921055886442105,39.904266994106564,-0.006160371416591835,0.008453835059442852,0.0012077469857592886,-0.0046486803614645,-0.010505107708688165,0.0
2023-08-02 10:00:00,29453.52,29463.6,29442.0,29461.6,232.76242,0.0031465534797838345,-0.0020812515274117992,0.002506055014254079,-0.0007043143979763541,-0.0016117302677789603,-0.0011026325691520756,0.0005546202514459549,0.002973192223097224,0.009270457137426389,-0.004921660738045456,-0.007828835858472792,0.003973801685170916,0.004503525513686084,-0.005100913299821206,3.716732402373294,19.447109405536352,57.263937875273754,34.221502714027096,33.8036252830622,30.81894150417811,24.83755233669955,-55.50037104791778,-69.18105849582189,-31.556994571945797,0.0031465534797838345,0.008897407060129432,-0.0026043001005617624,0.0018358894496161053,0.006917831699837997,0.002506055014254079,-0.0019057216713298391,0.00780303853151231,-0.00281654764167593,0.0024932454449181902,-0.33860303901406247,42.89452508557908,-0.006411836866263808,0.008177261248540579,0.0009331604529286535,-0.004921660738045456,-0.010776481929019442,0.0
2023-08-02 10:15:00,29461.59,29494.22,29454.0,29492.01,239.21857,0.0018941740491747153,-0.0028431768468814133,0.00133212095936529,-0.001691882429678072,-0.001512836656204914,-0.0011837638234252943,-0.0013308689370441812,0.001938999749423702,0.0067733599710565135,-0.005947712617756466,-0.004756527866267856,0.0026672435516846365,0.00401382613309547,-0.005227714233635096,7.52308495018992,19.92282770922098,56.417910779621586,42.3893305354907,37.30915829595463,42.11327762302671,33.52965510182626,-28.46005921394207,-57.88672237697329,-15.22133892901859,0.0018941740491747153,0.007610762029069986,-0.003822413930720555,0.0017712981197608672,0.005633353733937079,0.00133212095936529,-0.0029691118152064995,0.006763865874180946,-0.0038447701597822403,0.0014595478571993532,-0.28596695646087933,48.17640699369864,-0.00741197567182164,0.0071377027201605875,-9.892848944500687e-05,-0.005947712617756466,-0.011796496746067801,0.0
2023-08-02 10:30:00,29492.02,29534.33,29476.0,29530.38,251.29073,0.00044112199030286575,-0.003841509997500874,2.8093051874254973e-05,-0.002915220904774415,-0.0013139223101773824,-0.0012085650315532956,-0.0022754532789621977,0.0006371404634819697,0.004997819195011978,-0.007239324383905742,-0.0020553407769877434,0.0011042959338406137,0.00408864871842608,-0.005796381568460528,10.860640441890341,20.42621482421467,55.44149818243428,37.86612699656185,41.376658132355686,56.36397400185776,43.098731043020855,7.912867577455723,-43.63602599814223,-24.267746006876298,0.00044112199030286575,0.0060381046016578215,-0.005155860621052091,0.0017964975824729117,0.004172841612509121,2.8093051874254973e-05,-0.004116655508760611,0.005455737447333918,-0.0051391143629036275,0.00015831154221514494,-0.2206464793766214,47.317439573971676,-0.00867217727698178,0.005829088552196098,-0.0013981398139813865,-0.007239324383905742,-0.013080508953829976,0.0
2023-08-02 10:45:00,29530.38,29531.47,29520.36,29531.47,143.37807,0.00020352864249550333,-0.003580591314959948,-7.977976025883236e-06,-0.002879133623731452,-0.0011416577148528066,-0.0011951478819196434,-0.001842271989846724,0.0006002071688269681,0.004938037287002625,-0.007275966959992259,-0.004676741636313517,0.0008176182024266339,0.0038008017466190005,-0.004177010584174346,11.108707547050098,19.56303205364769,53.328197659165376,39.626142844211174,44.29247882666561,58.9289845015042,52.468745375462895,26.742040708772915,-41.071015498495804,-20.747714311577653,0.00020352864249550333,0.005537049227322652,-0.005129991942331645,0.0016070682826006396,0.0033198617827129013,-7.977976025883236e-06,-0.003335817734764668,0.00541862629933425,-0.005175834457275651,0.00012139592102929948,-0.23288969097249843,45.66706658196441,-0.008691034122118984,0.005791963623890056,-0.0014349979868932973,-0.007275966959992259,-0.013116935933091099,0.0
2023-08-02 11:00:00,29531.46,29556.0,29502.81,29514.53,371.19244,0.000507444977101197,-0.00271370152260603,0.0005120699374759183,-0.002249872721439607,-0.0010400761293533915,-0.001164682299897566,-0.0009022674594512392,0.0006954201879549312,0.005551672345790471,-0.0020586470460481126,-0.005613998913789118,-0.004604850560046183,0.0048490081687618735,-0.003841030064418013,13.75962792528995,18.91625858208053,50.37327286221582,38.299175397537105,45.56446480845099,55.38756214850407,56.89350688395535,29.573173974548553,-44.612437851495926,-23.401649204925786,0.000507444977101197,0.005385440093566895,-0.004370550139364501,0.0016338803386725961,0.0032883973938168834,0.0005120699374759183,-0.002264257518865047,0.0054031014554526595,-0.004604850560046183,0.00039912544770317657,-0.3082148742103536,45.67035725945998,-0.008077069978035246,0.006369242539183338,-0.0008618670193968013,-0.00670618844345481,-0.012550509867512695,0.0
2023-08-02 11:15:00,29514.53,29514.66,29501.7,29506.45,177.38029,0.0005402039215154791,-0.0021333259338212987,0.0007111868229987526,-0.0019278442086248257,-0.0009702276113877845,-0.001126046510015376,-0.0006286761030215181,0.0009694490526647415,0.0055841180487655444,-0.0017180989241336504,-0.005697288539509997,-0.00421204177391723,0.0036477074605849318,-0.0035304449637410507,14.52620640384509,19.97012405013979,46.52804302047225,41.590461034180024,39.67755760601035,64.35259766411706,59.556381438041775,20.487119084291432,-35.647402335882944,-16.819077931639946,0.0005402039215154791,0.005040235734458827,-0.003959827891427869,0.0014749808568140428,0.0033055348384326416,0.0007111868229987526,-0.0018831611924351361,0.004846059081997257,-0.0043322731131668415,0.0002568929844152078,-0.3059676306255338,46.68344814784212,-0.00778555077813189,0.006644825114508893,-0.0005882645997739262,-0.006434186423646429,-0.012280108247518809,0.0
2023-08-02 11:30:00,29506.44,29553.96,29506.44,29553.58,198.91524,-0.0011800939175559725,-0.003449247942212032,-0.0008004229376643168,-0.0034325992254572077,-0.0007755661468104583,-0.0010545138446633362,-0.0022224041892725107,-0.0006268276127630376,0.003811720948866481,-0.003310089674415227,-0.003241517870844415,-0.005682416546489502,0.0031023542105653224,-0.004684565232039178,20.512785710407712,20.86703947011244,42.91727101852472,55.39132602193439,42.31001060854489,98.63569737287278,72.79195239516463,48.88449419390058,-1.364302627127207,10.782652043868785,-0.0011800939175559725,0.003027322128582288,-0.005387509963694233,0.0014906684418222317,0.0018301213145041854,-0.0008004229376643168,-0.003430967189832819,0.0031904764160550847,-0.00592009495973086,-0.0013648092718378877,-0.260596972598816,53.16948858310471,-0.009342797066105664,0.005039497752894907,-0.002182057131487975,-0.008018656284619433,-0.013855255437750768,0.0
2023-08-02 11:45:00,29553.58,29571.38,29526.0,29562.49,366.38298,-0.001489522702587072,-0.003492314077738503,-0.000996665035609753,-0.0036407882519750973,-0.0005911990479549875,-0.0009615966247812059,-0.0022168295025216025,-0.0009280341405612757,0.0036189441417147396,-0.003610487479234808,-0.0019618103617076274,-0.005866848055086013,0.003603696948826482,-0.004537312486624501,23.235398121242888,26.643912488661638,39.73345764580437,67.62434172030459,43.213775381548906,95.04293520686996,86.0104100812866,62.2961294750373,-4.957064793130038,35.24868344060918,-0.001489522702587072,0.0027034266495330433,-0.005682472054707188,0.0014961970561011488,0.001622735427612442,-0.000996665035609753,-0.0036160654988319483,0.0028881193701882817,-0.0062197061208309114,-0.0016657933753213149,-0.15883030699201983,71.23054016342533,-0.00959289826963421,0.004736583420408769,-0.0024827949201843363,-0.008317634948882961,-0.014152474977581462,0.0
2023-08-02 12:00:00,29562.49,29603.8,29560.15,29568.64,495.01554,-0.001821084770892458,-0.0034657241591090422,-0.0010897389982905906,-0.0037530087502945547,-0.0004235143167991794,-0.0008538201607161743,-0.001546909157810368,-0.001135831746066073,0.00361125841432012,-0.003276613330880353,-0.0017241897371716235,-0.00582696706651359,0.004610397747733169,-0.003708428634510571,24.062086477593976,37.09631272129108,38.9672252349225,63.05051921600033,45.0160494889991,80.89130434782616,91.52331230918963,83.96685494896244,-19.108695652173832,26.101038432000664,-0.001821084770892458,0.0019797061870630173,-0.0056218757288479335,0.0014932645681759486,0.0014100716118693993,-0.0010897389982905906,-0.0035895496084505803,0.002679528040518589,-0.006426403108157847,-0.001873437533819629,-0.14000132864063916,69.1331973380593,-0.009728488287593234,0.004527607627540605,-0.0026902691500183323,-0.008523895586675642,-0.01435752202333283,0.0
