Time,Open,High,Low,Close,Volume,SMA_20,SMA_80,EMA_20,EMA_80,MACD,MACD_Signal,Ichi_Tenkan,Ichi_Kijun,Ichi_SenkouA,Ichi_SenkouB,Ichi_Lagging,SAR,Supertrend_Upper,Supertrend_Lower,ADX_Pos,ADX_Neg,ADX_Main,RSI_14,RSI_28,Stoch_K,Stoch_D,CCI,Williams,CMO,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,ATR,Keltner_Upper,Keltner_Middle,Keltner_Lower,Donchian_Upper,Donchian_Lower,Donchian_Middle,OBV,MFI,VWAP,FIB_236,FIB_382,FIB_500,FIB_618,Puntuacion
2022-11-02 10:45:00,20407.42,20412.58,20381.43,20409.77,1994.08933,0.001752616516501593,0.0029463585331925093,0.001883845926772802,0.0032728312658802665,-0.0009134324622726932,-0.0006663918008346905,0.0014784586009543113,0.0020531833528747495,0.004378050316098592,0.0027354546376562846,-0.006085784382953042,0.0057998543207491825,0.007061091081688862,-0.008311962600574123,9.815124620750264,32.02710749425846,30.625962874797853,50.63544961590602,40.71511344742458,34.90570756840523,29.718373267969938,-73.42334947340949,-65.09429243159478,1.2708992318120398,0.001752616516501593,0.00513869506229879,-0.0016334620292956033,0.0025048392354916995,0.007180230942380432,0.001883845926772802,-0.003412539088834828,0.006375868027910212,-0.003418950826001412,0.0014784586009543113,-0.31250120230681006,57.252298146377136,0.004191198804241365,0.009950363967844858,0.007308885891413753,0.00517399265155865,0.0030390994117033684,0.0
2022-11-02 11:00:00,20409.77,20447.51,20407.85,20443.64,2722.33956,4.3143001931232704e-05,0.0012780992034685202,0.00020264395078030777,0.0015708896718717117,-0.0008144617433652407,-0.0006951225536628383,-0.00018074080741001646,0.0003930317692937017,0.0028205593524440143,0.001074172701143198,-0.0033574633236010116,0.003949424802314983,0.006429636977306438,-0.007991002761481774,15.082755325156278,27.95001375635347,31.82089518606689,50.57822263692145,42.35322936229267,51.848331749286125,40.25811615226774,-16.253149228872005,-48.151668250713875,1.1564452738429065,4.3143001931232704e-05,0.003396813624988865,-0.0033105276211263996,0.002425926449117992,0.005633868527225581,0.00020264395078030777,-0.005228580625664966,0.004708554836614323,-0.005070036451434178,-0.00018074080741001646,-0.22551864657627244,56.63362382825911,0.0025068210962713006,0.008277128730500145,0.005640026922798518,0.0035086706672590204,0.0013773144117193452,0.0
2022-11-02 11:15:00,20443.67,20463.14,20428.48,20446.8,2037.01911,-0.00018247354109199323,0.001121783115206263,4.348758166535141e-05,0.001381134064737865,-0.0007163834169599808,-0.0006992887828095577,-0.0013821233640471076,0.00023842361640959164,0.0028861484437662974,0.0009194592796916522,-0.003580847824688531,0.003613905671708322,0.006629833899243613,-0.006726670568062362,15.061382072674757,26.805674046011553,32.2175882561766,53.71179039301313,42.82661185069152,53.4290430693801,46.727694129023824,10.203899610739889,-46.57095693061991,7.4235807860262755,-0.00018247354109199323,0.003093262197757307,-0.0034582092799412935,0.002328162095125577,0.0051467800284052505,4.348758166535141e-05,-0.005059804865074548,0.00455327973081373,-0.005223800301269523,-0.000335260285227985,-0.21850910641790244,56.34747523724606,0.0023398410634348243,0.008121302110843854,0.005484607860398735,0.003353581000450112,0.0012225541405013116,0.0
2022-11-02 11:30:00,20446.15,20466.24,20445.24,20448.99,1648.72612,-0.00034253525479755896,0.0010408338015714229,-5.755446482516066e-05,0.001242436313387309,-0.000622865248731981,-0.0006839441633065463,-0.0015401738667777224,-0.00013961569740117058,0.002901243533299171,0.0009347649932831872,-0.00447545679550851,0.0033296876940385883,0.006108451607061816,-0.00544827230236266,15.17725742761757,29.454020894957505,32.895485251564274,55.832348395308955,44.64345948863278,54.52453604121858,53.26730361996161,24.205699406975576,-45.47546395878141,11.664696790617901,-0.00034253525479755896,0.0028747170258262796,-0.0035597875354213978,0.0021544504690157555,0.004700039920032011,-5.755446482516066e-05,-0.004815148849682332,0.0044456963400148295,-0.005330336608311706,-0.0004423201341485272,-0.16686435220044352,61.46482818493625,0.0022242991243884595,0.008013336599998326,0.005376924728311691,0.00324612609229116,0.001115327456270451,0.0
2022-11-02 11:45:00,20448.99,20453.59,20421.34,20431.33,1915.0546,0.0004107662105207105,0.0018983406856037661,0.000729920822492065,0.0020558228810817645,-0.0006119786230287349,-0.0006700239937791755,-0.0006771463238075605,0.000421656348362929,0.0037255283919353406,0.001799931771450895,-0.0035402986355778073,0.004023574351319568,0.005821635173589656,-0.005221086897975842,12.287818459419332,30.257761278927603,35.8122119053885,46.389317234817646,42.622053383321656,45.69056075233866,51.21471328764579,-23.267522445692205,-54.309439247661345,-7.22136553036471,0.0004107662105207105,0.0035365143255502527,-0.002714981904508832,0.0020792654198337566,0.0054862435875788155,0.000729920822492065,-0.004026401942594685,0.005313897822608694,-0.0044705851258826585,0.000421656348362929,-0.22268489150144813,56.00335717584052,0.0030769723584126245,0.008884621803866885,0.006245931126363205,0.004113290715778212,0.0019806503051930414,0.0
2022-11-02 12:00:00,20432.38,20441.32,20390.0,20421.51,2443.91227,0.000880346262348024,0.0023510504365251367,0.0010957909221486631,0.0024750182834571053,-0.0006346995571045184,-0.0006632168595925241,-0.0007396612689267133,0.0009027246271211733,0.003983055121781092,0.002281662815335456,-0.003957537196411344,0.004336409787734685,0.005741326769098687,-0.006314252081673374,11.821716589861285,25.393145161290654,34.96271975646767,46.32396304305055,39.91452558320246,40.778350257614356,46.99781568372387,-64.18050083890387,-59.221649742385644,-7.352073913898907,0.000880346262348024,0.0040194989663654476,-0.0022588064416693993,0.002137968097862681,0.0057417744953516545,0.0010957909221486631,-0.0035501926510543283,0.005797318611601349,-0.003991869357358824,0.0009027246271211733,-0.2203814879865994,50.493786669059226,0.0035369194477555734,0.009369759630899135,0.006729800098033971,0.004596134174211615,0.00246246825038908,0.0
2022-11-02 12:15:00,20422.83,20447.99,20360.0,20406.89,4910.23663,0.00160137090953105,0.0030549118459501333,0.00164033394094041,0.0031143713023226854,-0.0007026500633061699,-0.0006714836162857874,0.0003052890469837982,0.00161979605907614,0.0047023333785796255,0.003664938655522761,-0.003929246233902903,0.0048892562819437815,0.0076160513199863234,-0.007899779021757323,5.8239650562094525,24.68605188368891,38.756129402750716,30.94574723318651,41.48276891206275,33.465059276673436,39.97799009554216,-82.11621784218536,-66.53494072332657,-38.10850553362698,0.00160137090953105,0.004734040354157364,-0.0015312985350952645,0.0024291370204618527,0.006818781024253913,0.00164033394094041,-0.0035381131423730923,0.006517896651572192,-0.003278304533419733,0.00161979605907614,-0.19104575177310346,41.23491102316304,0.00420429396981378,0.01009289705584741,0.007451046190771876,0.005315851655984974,0.0031806571211978932,0.0
2022-11-02 12:30:00,20406.89,20425.0,20384.0,20397.92,3102.80656,0.0019397811149372594,0.0034585511660013995,0.001882633998781072,0.0034677016537409417,-0.0007829325272060224,-0.0006940096267926472,0.0007451740177431996,0.0020602590852401353,0.004948911457638918,0.004256806576356891,-0.003229572307675776,0.005167734005471497,0.007651083597787633,-0.007005919777162614,5.951359084406087,22.133047210300823,40.90991135068781,31.698905977485495,40.92948329320449,36.87460216422482,37.039337232837546,-74.62153136214957,-63.12539783577518,-36.60218804502903,0.0019397811149372594,0.0052041495427982256,-0.0013245873129237072,0.002374179052339344,0.006162972386224562,0.001882633998781072,-0.0023977043886624183,0.006960513620996808,-0.0028399954505163596,0.0020602590852401353,-0.3057734984323127,32.91046337475005,0.004612941836581016,0.010537086134272669,0.007894073513377927,0.005757940025257691,0.003621806537137279,0.0
2022-11-02 12:45:00,20397.92,20409.78,20381.23,20396.49,2057.18839,0.001948374450701957,0.0035212308588388956,0.001766887893413833,0.0034506954972584603,-0.0008423189861579366,-0.0007237104243344377,0.0008153363642470355,0.0021305136324925567,0.005007111517716954,0.004327215123778571,-0.003876271863550492,0.005078040600534026,0.006498281976738705,-0.006594867222533861,5.987765383231169,22.26844188557075,43.24002169797247,34.36761356310987,41.93405267267712,36.44926133797857,35.596307592958944,-75.45270527485903,-63.55073866202143,-31.264772873780252,0.001948374450701957,0.005319586362481619,-0.0014228374610777044,0.0022443995245548533,0.005880438803398926,0.001766887893413833,-0.00234666301657126,0.007031111725595916,-0.0027700844606106246,0.0021305136324925567,-0.30273837634559625,32.93224570600549,0.0046602382347676035,0.010607934992736484,0.007964737069956571,0.005828453817299006,0.0036921705646412637,0.0
2022-11-02 13:00:00,20395.82,20424.35,20382.0,20398.69,2411.16716,0.001811366318131155,0.0033927913998399234,0.0015008618170919634,0.003259943072250562,-0.0008705065095918185,-0.0007530071996140733,0.0007073983672482855,0.0020224337935426744,0.005325341970489332,0.004256155664898254,-0.0035157635366911064,0.004812697297807967,0.006686353756873746,-0.006246619636692442,8.330367206501506,22.944474105713212,44.79227089424184,31.662788616430348,43.977503226996106,37.868524611313916,37.06412937117244,-46.348466446540634,-62.131475388686084,-36.674422767139305,0.001811366318131155,0.005237317335237079,-0.0016145846989747696,0.0022217516319647285,0.005520041480099774,0.0015008618170919634,-0.002518317845915847,0.006922503356833344,-0.0028776357697478166,0.0020224337935426744,-0.21826959630467427,39.939671726468326,0.004526696379445114,0.010498940863359495,0.007856028009641866,0.005719975155267516,0.003583922300892989,0.0
